,variable,language,year,state,value,total,percentage,NAME,ranking
2741,B16001_063E,Other Indo-European languages,2010,21,1381,4007527,0.0344601546041,Kentucky,19
2742,B16001_066E,Chinese,2010,21,6586,4007527,0.16434075179,Kentucky,4
2743,B16001_069E,Japanese,2010,21,4874,4007527,0.121621139421,Kentucky,7
2744,B16001_072E,Korean,2010,21,2865,4007527,0.0714904728028,Kentucky,13
2745,B16001_075E,"Mon-Khmer, Cambodian",2010,21,548,4007527,0.0136742684454,Kentucky,29
2746,B16001_078E,Hmong,2010,21,61,4007527,0.00152213572111,Kentucky,37
2747,B16001_081E,Thai,2010,21,493,4007527,0.0123018509919,Kentucky,31
2748,B16001_084E,Laotian,2010,21,557,4007527,0.0138988458468,Kentucky,28
2749,B16001_087E,Vietnamese,2010,21,4566,4007527,0.113935601682,Kentucky,8
2750,B16001_090E,Other Asian languages,2010,21,3723,4007527,0.0929001850767,Kentucky,10
2751,B16001_093E,Tagalog,2010,21,3474,4007527,0.0866868769693,Kentucky,12
2752,B16001_096E,Other Pacific Island languages,2010,21,1391,4007527,0.0347096850502,Kentucky,18
2753,B16001_099E,Navajo,2010,21,0,4007527,0.0,Kentucky,39
2754,B16001_102E,Other Native North American languages,2010,21,514,4007527,0.0128258649287,Kentucky,30
2755,B16001_105E,Hungarian,2010,21,131,4007527,0.00326884884369,Kentucky,35
2756,B16001_108E,Arabic,2010,21,4130,4007527,0.103056074232,Kentucky,9
2757,B16001_111E,Hebrew,2010,21,235,4007527,0.00586396548295,Kentucky,34
2758,B16001_114E,African languages,2010,21,3719,4007527,0.0928003728983,Kentucky,11
2759,B16001_117E,Other and unspecified languages,2010,21,405,4007527,0.0101059830664,Kentucky,33
2761,B16001_003E,Spanish or Spanish Creole,2011,21,99979,4036511,2.47686677926,Kentucky,1
2762,B16001_006E,"French (incl. Patois, Cajun)",2011,21,8049,4036511,0.199404882088,Kentucky,3
2763,B16001_009E,French Creole,2011,21,462,4036511,0.0114455280811,Kentucky,31
2764,B16001_012E,Italian,2011,21,1262,4036511,0.0312646243253,Kentucky,20
2765,B16001_015E,Portuguese or Portuguese Creole,2011,21,1084,4036511,0.026854875411,Kentucky,22
2766,B16001_018E,German,2011,21,13010,4036511,0.322308052672,Kentucky,2
2767,B16001_021E,Yiddish,2011,21,43,4036511,0.00106527642313,Kentucky,38
2768,B16001_024E,Other West Germanic languages,2011,21,5040,4036511,0.124860306339,Kentucky,6
2769,B16001_027E,Scandinavian languages,2011,21,602,4036511,0.0149138699238,Kentucky,29
2770,B16001_030E,Greek,2011,21,859,4036511,0.0212807545923,Kentucky,26
2771,B16001_033E,Russian,2011,21,2071,4036511,0.0513066854023,Kentucky,16
2772,B16001_036E,Polish,2011,21,735,4036511,0.0182087946744,Kentucky,28
2773,B16001_039E,Serbo-Croatian,2011,21,5221,4036511,0.129344376864,Kentucky,5
2774,B16001_042E,Other Slavic languages,2011,21,1559,4036511,0.038622463806,Kentucky,18
2775,B16001_045E,Armenian,2011,21,137,4036511,0.00339402023183,Kentucky,35
2776,B16001_048E,Persian,2011,21,873,4036511,0.0216275887765,Kentucky,25
2777,B16001_051E,Gujarati,2011,21,1107,4036511,0.027424674428,Kentucky,21
2778,B16001_054E,Hindi,2011,21,2680,4036511,0.0663939724183,Kentucky,14
2779,B16001_057E,Urdu,2011,21,1082,4036511,0.0268053276704,Kentucky,23
2780,B16001_060E,Other Indic languages,2011,21,2411,4036511,0.0597298013061,Kentucky,15
2781,B16001_063E,Other Indo-European languages,2011,21,1638,4036511,0.0405795995601,Kentucky,17
2782,B16001_066E,Chinese,2011,21,6943,4036511,0.17200498153,Kentucky,4
2783,B16001_069E,Japanese,2011,21,4858,4036511,0.120351461943,Kentucky,8
2784,B16001_072E,Korean,2011,21,2978,4036511,0.0737765857692,Kentucky,13
2785,B16001_075E,"Mon-Khmer, Cambodian",2011,21,963,4036511,0.023857237104,Kentucky,24
2786,B16001_078E,Hmong,2011,21,126,4036511,0.00312150765847,Kentucky,37
2787,B16001_081E,Thai,2011,21,818,4036511,0.0202650259098,Kentucky,27
2788,B16001_084E,Laotian,2011,21,543,4036511,0.0134522115758,Kentucky,30
2789,B16001_087E,Vietnamese,2011,21,4545,4036511,0.112597240538,Kentucky,10
2790,B16001_090E,Other Asian languages,2011,21,4193,4036511,0.10387683819,Kentucky,11
2791,B16001_093E,Tagalog,2011,21,3122,4036511,0.0773440230932,Kentucky,12
2792,B16001_096E,Other Pacific Island languages,2011,21,1282,4036511,0.0317601017314,Kentucky,19
2793,B16001_099E,Navajo,2011,21,13,4036511,0.000322060313969,Kentucky,39
2794,B16001_102E,Other Native North American languages,2011,21,442,4036511,0.010950050675,Kentucky,32
2795,B16001_105E,Hungarian,2011,21,224,4036511,0.00554934694839,Kentucky,34
2796,B16001_108E,Arabic,2011,21,4906,4036511,0.121540607718,Kentucky,7
2797,B16001_111E,Hebrew,2011,21,135,4036511,0.00334447249122,Kentucky,36
2798,B16001_114E,African languages,2011,21,4840,4036511,0.119905532278,Kentucky,9
2799,B16001_117E,Other and unspecified languages,2011,21,436,4036511,0.0108014074531,Kentucky,33
2801,B16001_003E,Spanish or Spanish Creole,2012,21,102950,4059527,2.53600973709,Kentucky,1
2802,B16001_006E,"French (incl. Patois, Cajun)",2012,21,7946,4059527,0.195737089567,Kentucky,3
2803,B16001_009E,French Creole,2012,21,419,4059527,0.0103213995128,Kentucky,33
2804,B16001_012E,Italian,2012,21,1150,4059527,0.0283284234838,Kentucky,20
2805,B16001_015E,Portuguese or Portuguese Creole,2012,21,938,4059527,0.0231061401981,Kentucky,24
2806,B16001_018E,German,2012,21,12547,4059527,0.309075416914,Kentucky,2
2807,B16001_021E,Yiddish,2012,21,120,4059527,0.00295600940701,Kentucky,37
2808,B16001_024E,Other West Germanic languages,2012,21,4982,4059527,0.122723657214,Kentucky,8
2809,B16001_027E,Scandinavian languages,2012,21,724,4059527,0.0178345900889,Kentucky,27
2810,B16001_030E,Greek,2012,21,648,4059527,0.0159624507978,Kentucky,29
2811,B16001_033E,Russian,2012,21,2066,4059527,0.050892628624,Kentucky,16
2812,B16001_036E,Polish,2012,21,686,4059527,0.0168985204434,Kentucky,28
2813,B16001_039E,Serbo-Croatian,2012,21,5218,4059527,0.128537142381,Kentucky,7
2814,B16001_042E,Other Slavic languages,2012,21,1495,4059527,0.036826950529,Kentucky,17
2815,B16001_045E,Armenian,2012,21,147,4059527,0.00362111152358,Kentucky,36
2816,B16001_048E,Persian,2012,21,889,4059527,0.0218991030236,Kentucky,25
2817,B16001_051E,Gujarati,2012,21,1142,4059527,0.02813135619,Kentucky,21
2818,B16001_054E,Hindi,2012,21,2785,4059527,0.0686040516543,Kentucky,15
2819,B16001_057E,Urdu,2012,21,1091,4059527,0.026875052192,Kentucky,22
2820,B16001_060E,Other Indic languages,2012,21,2985,4059527,0.0735307339993,Kentucky,14
2821,B16001_063E,Other Indo-European languages,2012,21,1286,4059527,0.0316785674784,Kentucky,19
2822,B16001_066E,Chinese,2012,21,7879,4059527,0.194086650982,Kentucky,4
2823,B16001_069E,Japanese,2012,21,4736,4059527,0.11666383793,Kentucky,10
2824,B16001_072E,Korean,2012,21,3072,4059527,0.0756738408194,Kentucky,13
2825,B16001_075E,"Mon-Khmer, Cambodian",2012,21,1044,4059527,0.025717281841,Kentucky,23
2826,B16001_078E,Hmong,2012,21,65,4059527,0.00160117176213,Kentucky,38
2827,B16001_081E,Thai,2012,21,767,4059527,0.0188938267931,Kentucky,26
2828,B16001_084E,Laotian,2012,21,630,4059527,0.0155190493868,Kentucky,30
2829,B16001_087E,Vietnamese,2012,21,4840,4059527,0.119225712749,Kentucky,9
2830,B16001_090E,Other Asian languages,2012,21,4353,4059527,0.107229241239,Kentucky,11
2831,B16001_093E,Tagalog,2012,21,3154,4059527,0.0776937805808,Kentucky,12
2832,B16001_096E,Other Pacific Island languages,2012,21,1305,4059527,0.0321466023012,Kentucky,18
2833,B16001_099E,Navajo,2012,21,14,4059527,0.000344867764151,Kentucky,39
2834,B16001_102E,Other Native North American languages,2012,21,559,4059527,0.0137700771543,Kentucky,31
2835,B16001_105E,Hungarian,2012,21,257,4059527,0.00633078681334,Kentucky,34
2836,B16001_108E,Arabic,2012,21,5707,4059527,0.140582880715,Kentucky,5
2837,B16001_111E,Hebrew,2012,21,211,4059527,0.00519764987399,Kentucky,35
2838,B16001_114E,African languages,2012,21,5548,4059527,0.136666168251,Kentucky,6
2839,B16001_117E,Other and unspecified languages,2012,21,428,4059527,0.0105431002183,Kentucky,32
2841,B16001_003E,Spanish or Spanish Creole,2013,21,104471,4082467,2.55901639866,Kentucky,1
2842,B16001_006E,"French (incl. Patois, Cajun)",2013,21,8031,4082467,0.196719287627,Kentucky,4
2843,B16001_009E,French Creole,2013,21,465,4082467,0.0113901716781,Kentucky,31
2844,B16001_012E,Italian,2013,21,943,4082467,0.0230987782632,Kentucky,24
2845,B16001_015E,Portuguese or Portuguese Creole,2013,21,771,4082467,0.018885639492,Kentucky,27
2846,B16001_018E,German,2013,21,13016,4082467,0.318826827014,Kentucky,2
2847,B16001_021E,Yiddish,2013,21,109,4082467,0.00266995422131,Kentucky,37
2848,B16001_024E,Other West Germanic languages,2013,21,5345,4082467,0.130925736816,Kentucky,7
2849,B16001_027E,Scandinavian languages,2013,21,658,4082467,0.0161177052993,Kentucky,28
2850,B16001_030E,Greek,2013,21,802,4082467,0.0196449842705,Kentucky,26
2851,B16001_033E,Russian,2013,21,2108,4082467,0.0516354449405,Kentucky,16
2852,B16001_036E,Polish,2013,21,535,4082467,0.013104821178,Kentucky,29
2853,B16001_039E,Serbo-Croatian,2013,21,5067,4082467,0.124116128802,Kentucky,9
2854,B16001_042E,Other Slavic languages,2013,21,1701,4082467,0.0416659828481,Kentucky,17
2855,B16001_045E,Armenian,2013,21,145,4082467,0.00355177396413,Kentucky,36
2856,B16001_048E,Persian,2013,21,1021,4082467,0.025009387706,Kentucky,23
2857,B16001_051E,Gujarati,2013,21,1266,4082467,0.0310106609557,Kentucky,19
2858,B16001_054E,Hindi,2013,21,2429,4082467,0.0594983376473,Kentucky,15
2859,B16001_057E,Urdu,2013,21,1245,4082467,0.0304962661058,Kentucky,20
2860,B16001_060E,Other Indic languages,2013,21,4113,4082467,0.100747905617,Kentucky,12
2861,B16001_063E,Other Indo-European languages,2013,21,1406,4082467,0.0344399599556,Kentucky,18
2862,B16001_066E,Chinese,2013,21,8260,4082467,0.202328640991,Kentucky,3
2863,B16001_069E,Japanese,2013,21,4813,4082467,0.117894400616,Kentucky,11
2864,B16001_072E,Korean,2013,21,3091,4082467,0.075714022918,Kentucky,13
2865,B16001_075E,"Mon-Khmer, Cambodian",2013,21,1122,4082467,0.0274833819845,Kentucky,21
2866,B16001_078E,Hmong,2013,21,86,4082467,0.00210656938562,Kentucky,38
2867,B16001_081E,Thai,2013,21,843,4082467,0.0206492789776,Kentucky,25
2868,B16001_084E,Laotian,2013,21,423,4082467,0.0103613819781,Kentucky,32
2869,B16001_087E,Vietnamese,2013,21,4964,4082467,0.121593144537,Kentucky,10
2870,B16001_090E,Other Asian languages,2013,21,5080,4082467,0.124434563709,Kentucky,8
2871,B16001_093E,Tagalog,2013,21,2885,4082467,0.0706680543897,Kentucky,14
2872,B16001_096E,Other Pacific Island languages,2013,21,1025,4082467,0.0251073676774,Kentucky,22
2873,B16001_099E,Navajo,2013,21,13,4082467,0.000318434907128,Kentucky,39
2874,B16001_102E,Other Native North American languages,2013,21,510,4082467,0.0124924463566,Kentucky,30
2875,B16001_105E,Hungarian,2013,21,299,4082467,0.00732400286395,Kentucky,35
2876,B16001_108E,Arabic,2013,21,6715,4082467,0.164483877028,Kentucky,5
2877,B16001_111E,Hebrew,2013,21,347,4082467,0.00849976252104,Kentucky,34
2878,B16001_114E,African languages,2013,21,6114,4082467,0.149762386322,Kentucky,6
2879,B16001_117E,Other and unspecified languages,2013,21,401,4082467,0.00982249213527,Kentucky,33
2881,B16001_003E,Spanish or Spanish Creole,2010,22,136282,4125000,3.30380606061,Louisiana,2
2882,B16001_006E,"French (incl. Patois, Cajun)",2010,22,136406,4125000,3.30681212121,Louisiana,1
2883,B16001_009E,French Creole,2010,22,6118,4125000,0.148315151515,Louisiana,6
2884,B16001_012E,Italian,2010,22,2684,4125000,0.0650666666667,Louisiana,10
2885,B16001_015E,Portuguese or Portuguese Creole,2010,22,2476,4125000,0.0600242424242,Louisiana,11
2886,B16001_018E,German,2010,22,5448,4125000,0.132072727273,Louisiana,7
2887,B16001_021E,Yiddish,2010,22,39,4125000,0.000945454545455,Louisiana,37
2888,B16001_024E,Other West Germanic languages,2010,22,597,4125000,0.0144727272727,Louisiana,30
2889,B16001_027E,Scandinavian languages,2010,22,731,4125000,0.0177212121212,Louisiana,26
2890,B16001_030E,Greek,2010,22,759,4125000,0.0184,Louisiana,23
2891,B16001_033E,Russian,2010,22,1955,4125000,0.0473939393939,Louisiana,16
2892,B16001_036E,Polish,2010,22,700,4125000,0.0169696969697,Louisiana,27
2893,B16001_039E,Serbo-Croatian,2010,22,738,4125000,0.0178909090909,Louisiana,25
2894,B16001_042E,Other Slavic languages,2010,22,672,4125000,0.0162909090909,Louisiana,29
2895,B16001_045E,Armenian,2010,22,25,4125000,0.000606060606061,Louisiana,38
2896,B16001_048E,Persian,2010,22,752,4125000,0.0182303030303,Louisiana,24
2897,B16001_051E,Gujarati,2010,22,843,4125000,0.0204363636364,Louisiana,22
2898,B16001_054E,Hindi,2010,22,1627,4125000,0.0394424242424,Louisiana,19
2899,B16001_057E,Urdu,2010,22,2060,4125000,0.0499393939394,Louisiana,14
2900,B16001_060E,Other Indic languages,2010,22,2811,4125000,0.0681454545455,Louisiana,9
2901,B16001_063E,Other Indo-European languages,2010,22,852,4125000,0.0206545454545,Louisiana,21
2902,B16001_066E,Chinese,2010,22,8319,4125000,0.201672727273,Louisiana,4
2903,B16001_069E,Japanese,2010,22,1882,4125000,0.0456242424242,Louisiana,18
2904,B16001_072E,Korean,2010,22,2399,4125000,0.0581575757576,Louisiana,12
2905,B16001_075E,"Mon-Khmer, Cambodian",2010,22,378,4125000,0.00916363636364,Louisiana,33
2906,B16001_078E,Hmong,2010,22,0,4125000,0.0,Louisiana,39
2907,B16001_081E,Thai,2010,22,688,4125000,0.0166787878788,Louisiana,28
2908,B16001_084E,Laotian,2010,22,1893,4125000,0.0458909090909,Louisiana,17
2909,B16001_087E,Vietnamese,2010,22,24370,4125000,0.590787878788,Louisiana,3
2910,B16001_090E,Other Asian languages,2010,22,2065,4125000,0.0500606060606,Louisiana,13
2911,B16001_093E,Tagalog,2010,22,3437,4125000,0.0833212121212,Louisiana,8
2912,B16001_096E,Other Pacific Island languages,2010,22,940,4125000,0.0227878787879,Louisiana,20
2913,B16001_099E,Navajo,2010,22,71,4125000,0.00172121212121,Louisiana,35
2914,B16001_102E,Other Native North American languages,2010,22,542,4125000,0.0131393939394,Louisiana,31
2915,B16001_105E,Hungarian,2010,22,356,4125000,0.0086303030303,Louisiana,34
2916,B16001_108E,Arabic,2010,22,6254,4125000,0.151612121212,Louisiana,5
2917,B16001_111E,Hebrew,2010,22,68,4125000,0.00164848484848,Louisiana,36
2918,B16001_114E,African languages,2010,22,2021,4125000,0.0489939393939,Louisiana,15
2919,B16001_117E,Other and unspecified languages,2010,22,382,4125000,0.00926060606061,Louisiana,32
2921,B16001_003E,Spanish or Spanish Creole,2011,22,144062,4174314,3.4511538902,Louisiana,1
2922,B16001_006E,"French (incl. Patois, Cajun)",2011,22,131157,4174314,3.1420012965,Louisiana,2
2923,B16001_009E,French Creole,2011,22,6041,4174314,0.144718389656,Louisiana,5
2924,B16001_012E,Italian,2011,22,2344,4174314,0.0561529391416,Louisiana,12
2925,B16001_015E,Portuguese or Portuguese Creole,2011,22,2469,4174314,0.0591474431487,Louisiana,10
2926,B16001_018E,German,2011,22,5457,4174314,0.130728066935,Louisiana,7
2927,B16001_021E,Yiddish,2011,22,47,4174314,0.00112593350668,Louisiana,38
2928,B16001_024E,Other West Germanic languages,2011,22,358,4174314,0.00857625947641,Louisiana,31
2929,B16001_027E,Scandinavian languages,2011,22,676,4174314,0.0161942776705,Louisiana,25
2930,B16001_030E,Greek,2011,22,506,4174314,0.0121217522208,Louisiana,30
2931,B16001_033E,Russian,2011,22,2113,4174314,0.0506190957364,Louisiana,16
2932,B16001_036E,Polish,2011,22,742,4174314,0.0177753757863,Louisiana,24
2933,B16001_039E,Serbo-Croatian,2011,22,621,4174314,0.0148766959074,Louisiana,27
2934,B16001_042E,Other Slavic languages,2011,22,557,4174314,0.0133435098558,Louisiana,29
2935,B16001_045E,Armenian,2011,22,13,4174314,0.000311428416741,Louisiana,39
2936,B16001_048E,Persian,2011,22,866,4174314,0.0207459237614,Louisiana,23
2937,B16001_051E,Gujarati,2011,22,889,4174314,0.0212969124987,Louisiana,22
2938,B16001_054E,Hindi,2011,22,1744,4174314,0.0417793199074,Louisiana,19
2939,B16001_057E,Urdu,2011,22,2237,4174314,0.0535896437115,Louisiana,14
2940,B16001_060E,Other Indic languages,2011,22,2839,4174314,0.0680111750098,Louisiana,9
2941,B16001_063E,Other Indo-European languages,2011,22,916,4174314,0.0219437253642,Louisiana,21
2942,B16001_066E,Chinese,2011,22,8792,4174314,0.210621433845,Louisiana,4
2943,B16001_069E,Japanese,2011,22,2017,4174314,0.048319316659,Louisiana,17
2944,B16001_072E,Korean,2011,22,2276,4174314,0.0545239289617,Louisiana,13
2945,B16001_075E,"Mon-Khmer, Cambodian",2011,22,242,4174314,0.00579735975779,Louisiana,34
2946,B16001_078E,Hmong,2011,22,76,4174314,0.00182065843633,Louisiana,36
2947,B16001_081E,Thai,2011,22,627,4174314,0.0150204320997,Louisiana,26
2948,B16001_084E,Laotian,2011,22,1944,4174314,0.0465705263188,Louisiana,18
2949,B16001_087E,Vietnamese,2011,22,25512,4174314,0.611166289838,Louisiana,3
2950,B16001_090E,Other Asian languages,2011,22,2366,4174314,0.0566799718469,Louisiana,11
2951,B16001_093E,Tagalog,2011,22,4040,4174314,0.0967823695103,Louisiana,8
2952,B16001_096E,Other Pacific Island languages,2011,22,1162,4174314,0.0278369092502,Louisiana,20
2953,B16001_099E,Navajo,2011,22,48,4174314,0.00114988953874,Louisiana,37
2954,B16001_102E,Other Native North American languages,2011,22,565,4174314,0.0135351581122,Louisiana,28
2955,B16001_105E,Hungarian,2011,22,342,4174314,0.0081929629635,Louisiana,32
2956,B16001_108E,Arabic,2011,22,5908,4174314,0.141532237393,Louisiana,6
2957,B16001_111E,Hebrew,2011,22,162,4174314,0.00388087719323,Louisiana,35
2958,B16001_114E,African languages,2011,22,2205,4174314,0.0528230506857,Louisiana,15
2959,B16001_117E,Other and unspecified languages,2011,22,321,4174314,0.0076898862903,Louisiana,33
2961,B16001_003E,Spanish or Spanish Creole,2012,22,145951,4216596,3.46134654589,Louisiana,1
2962,B16001_006E,"French (incl. Patois, Cajun)",2012,22,125771,4216596,2.98276145023,Louisiana,2
2963,B16001_009E,French Creole,2012,22,6132,4216596,0.145425362069,Louisiana,5
2964,B16001_012E,Italian,2012,22,2495,4216596,0.059170952114,Louisiana,14
2965,B16001_015E,Portuguese or Portuguese Creole,2012,22,2958,4216596,0.0701513732878,Louisiana,10
2966,B16001_018E,German,2012,22,5553,4216596,0.131693906649,Louisiana,7
2967,B16001_021E,Yiddish,2012,22,60,4216596,0.00142294874823,Louisiana,37
2968,B16001_024E,Other West Germanic languages,2012,22,420,4216596,0.00996064123762,Louisiana,30
2969,B16001_027E,Scandinavian languages,2012,22,456,4216596,0.0108144104866,Louisiana,29
2970,B16001_030E,Greek,2012,22,513,4216596,0.0121662117974,Louisiana,28
2971,B16001_033E,Russian,2012,22,1897,4216596,0.0449888962566,Louisiana,17
2972,B16001_036E,Polish,2012,22,850,4216596,0.0201584406,Louisiana,23
2973,B16001_039E,Serbo-Croatian,2012,22,830,4216596,0.0196841243505,Louisiana,25
2974,B16001_042E,Other Slavic languages,2012,22,405,4216596,0.00960490405057,Louisiana,31
2975,B16001_045E,Armenian,2012,22,51,4216596,0.001209506436,Louisiana,39
2976,B16001_048E,Persian,2012,22,1069,4216596,0.025352203531,Louisiana,21
2977,B16001_051E,Gujarati,2012,22,838,4216596,0.0198738508503,Louisiana,24
2978,B16001_054E,Hindi,2012,22,1568,4216596,0.0371863939538,Louisiana,19
2979,B16001_057E,Urdu,2012,22,2053,4216596,0.048688563002,Louisiana,16
2980,B16001_060E,Other Indic languages,2012,22,3105,4216596,0.073637597721,Louisiana,9
2981,B16001_063E,Other Indo-European languages,2012,22,890,4216596,0.0211070730988,Louisiana,22
2982,B16001_066E,Chinese,2012,22,9100,4216596,0.215813893482,Louisiana,4
2983,B16001_069E,Japanese,2012,22,2125,4216596,0.0503961014999,Louisiana,15
2984,B16001_072E,Korean,2012,22,2769,4216596,0.0656690847309,Louisiana,12
2985,B16001_075E,"Mon-Khmer, Cambodian",2012,22,396,4216596,0.00939146173833,Louisiana,32
2986,B16001_078E,Hmong,2012,22,71,4216596,0.00168382268541,Louisiana,36
2987,B16001_081E,Thai,2012,22,588,4216596,0.0139448977327,Louisiana,27
2988,B16001_084E,Laotian,2012,22,1725,4216596,0.0409097765117,Louisiana,18
2989,B16001_087E,Vietnamese,2012,22,26526,4216596,0.629085641593,Louisiana,3
2990,B16001_090E,Other Asian languages,2012,22,2700,4216596,0.0640326936704,Louisiana,13
2991,B16001_093E,Tagalog,2012,22,4284,4216596,0.101598540624,Louisiana,8
2992,B16001_096E,Other Pacific Island languages,2012,22,1222,4216596,0.028980722839,Louisiana,20
2993,B16001_099E,Navajo,2012,22,53,4216596,0.00125693806094,Louisiana,38
2994,B16001_102E,Other Native North American languages,2012,22,696,4216596,0.0165062054795,Louisiana,26
2995,B16001_105E,Hungarian,2012,22,291,4216596,0.00690130142893,Louisiana,34
2996,B16001_108E,Arabic,2012,22,6043,4216596,0.143314654759,Louisiana,6
2997,B16001_111E,Hebrew,2012,22,273,4216596,0.00647441680446,Louisiana,35
